-1.1199 -1.0932 -1.0647 -1.0344 -1.0023 -0.9686 -0.9331 -0.8961 -0.8574 -0.8173 -0.7757 -0.7327 -0.6884 -0.6428 -0.5960 -0.5480 -0.4990 -0.4490 -0.3980 -0.3462 -0.2937 -0.2404 -0.1865 -0.1320 -0.0771 -0.0219 0.0334 0.0888 0.1441 0.1991 0.2539 0.3082 0.3621 0.4154 0.4681 0.5201 0.5712 0.6215 0.6708 0.7191 0.7663 0.8123 0.8570 0.9004 0.9425 0.9831 1.0221 1.0596 1.0955 1.1296 1.1620 1.1927 1.2215 1.2484 1.2734 1.2964 1.3174 1.3364 1.3533 1.3681 1.3809 1.3915 1.3999 1.4062 1.4104 1.4123 1.4121 1.4097 1.4051 1.3984 1.3895 1.3785 1.3653 1.3500 1.3327 1.3133 1.2917 1.2697 1.2314 1.3245 
-1.1507 -1.1252 -1.0979 -1.0687 -1.0377 -1.0050 -0.9705 -0.9344 -0.8966 -0.8573 -0.8165 -0.7742 -0.7306 -0.6855 -0.6393 -0.5918 -0.5432 -0.4935 -0.4428 -0.3912 -0.3388 -0.2856 -0.2317 -0.1772 -0.1222 -0.0667 -0.0109 0.0449 0.1008 0.1565 0.2120 0.2671 0.3219 0.3761 0.4298 0.4828 0.5351 0.5865 0.6371 0.6866 0.7351 0.7825 0.8286 0.8735 0.9170 0.9591 0.9998 1.0389 1.0764 1.1122 1.1463 1.1787 1.2092 1.2379 1.2646 1.2894 1.3122 1.3330 1.3518 1.3684 1.3830 1.3954 1.4057 1.4138 1.4197 1.4234 1.4250 1.4243 1.4214 1.4164 1.4091 1.3997 1.3882 1.3745 1.3586 1.3407 1.3206 1.3000 1.2627 1.3603 
-1.1806 -1.1564 -1.1303 -1.1023 -1.0724 -1.0408 -1.0074 -0.9722 -0.9354 -0.8970 -0.8570 -0.8155 -0.7725 -0.7282 -0.6825 -0.6355 -0.5874 -0.5381 -0.4877 -0.4364 -0.3842 -0.3311 -0.2773 -0.2228 -0.1677 -0.1121 -0.0560 0.0002 0.0566 0.1129 0.1691 0.2250 0.2806 0.3357 0.3903 0.4443 0.4977 0.5502 0.6019 0.6527 0.7025 0.7512 0.7987 0.8450 0.8900 0.9337 0.9759 1.0166 1.0557 1.0932 1.1290 1.1630 1.1953 1.2257 1.2543 1.2809 1.3055 1.3281 1.3487 1.3672 1.3836 1.3978 1.4099 1.4198 1.4275 1.4331 1.4364 1.4375 1.4364 1.4331 1.4275 1.4198 1.4099 1.3977 1.3835 1.3671 1.3485 1.3294 1.2931 1.3952 
-1.2097 -1.1868 -1.1619 -1.1352 -1.1065 -1.0760 -1.0437 -1.0096 -0.9738 -0.9363 -0.8972 -0.8565 -0.8143 -0.7706 -0.7256 -0.6792 -0.6316 -0.5827 -0.5328 -0.4818 -0.4298 -0.3769 -0.3232 -0.2688 -0.2137 -0.1580 -0.1018 -0.0452 0.0116 0.0685 0.1253 0.1819 0.2382 0.2942 0.3497 0.4047 0.4590 0.5127 0.5655 0.6175 0.6685 0.7185 0.7674 0.8151 0.8616 0.9067 0.9504 0.9927 1.0334 1.0725 1.1100 1.1458 1.1798 1.2120 1.2423 1.2707 1.2971 1.3216 1.3440 1.3643 1.3825 1.3986 1.4126 1.4243 1.4339 1.4413 1.4464 1.4493 1.4500 1.4484 1.4446 1.4385 1.4303 1.4198 1.4072 1.3924 1.3753 1.3577 1.3225 1.4292 
-1.2378 -1.2163 -1.1928 -1.1673 -1.1399 -1.1105 -1.0794 -1.0464 -1.0116 -0.9751 -0.9369 -0.8971 -0.8558 -0.8129 -0.7685 -0.7228 -0.6757 -0.6274 -0.5779 -0.5273 -0.4756 -0.4230 -0.3694 -0.3151 -0.2601 -0.2044 -0.1480 -0.0913 -0.0341 0.0232 0.0805 0.1378 0.1948 0.2516 0.3079 0.3638 0.4192 0.4739 0.5278 0.5809 0.6332 0.6845 0.7347 0.7838 0.8316 0.8782 0.9235 0.9673 1.0096 1.0504 1.0895 1.1270 1.1627 1.1966 1.2287 1.2589 1.2872 1.3134 1.3377 1.3598 1.3799 1.3979 1.4137 1.4273 1.4387 1.4479 1.4549 1.4596 1.4621 1.4623 1.4603 1.4560 1.4495 1.4407 1.4297 1.4165 1.4010 1.3850 1.3510 1.4621 
-1.2650 -1.2449 -1.2227 -1.1986 -1.1724 -1.1444 -1.1144 -1.0826 -1.0489 -1.0134 -0.9762 -0.9374 -0.8969 -0.8548 -0.8112 -0.7662 -0.7197 -0.6720 -0.6230 -0.5728 -0.5215 -0.4692 -0.4159 -0.3617 -0.3068 -0.2511 -0.1948 -0.1379 -0.0805 -0.0229 0.0349 0.0928 0.1505 0.2080 0.2651 0.3219 0.3782 0.4338 0.4889 0.5431 0.5965 0.6490 0.7005 0.7510 0.8002 0.8482 0.8950 0.9403 0.9842 1.0266 1.0674 1.1065 1.1439 1.1796 1.2135 1.2455 1.2755 1.3036 1.3297 1.3537 1.3757 1.3955 1.4132 1.4287 1.4420 1.4531 1.4619 1.4685 1.4728 1.4748 1.4746 1.4721 1.4673 1.4603 1.4510 1.4395 1.4255 1.4112 1.3784 1.4938 
-1.2912 -1.2725 -1.2518 -1.2290 -1.2042 -1.1774 -1.1487 -1.1180 -1.0855 -1.0512 -1.0150 -0.9772 -0.9376 -0.8964 -0.8536 -0.8093 -0.7636 -0.7165 -0.6681 -0.6184 -0.5675 -0.5155 -0.4625 -0.4086 -0.3538 -0.2983 -0.2420 -0.1850 -0.1275 -0.0696 -0.0114 0.0469 0.1052 0.1634 0.2213 0.2789 0.3360 0.3926 0.4487 0.5040 0.5586 0.6123 0.6650 0.7167 0.7674 0.8168 0.8650 0.9118 0.9572 1.0012 1.0436 1.0844 1.1236 1.1610 1.1966 1.2304 1.2622 1.2922 1.3201 1.3460 1.3698 1.3915 1.4111 1.4285 1.4437 1.4566 1.4673 1.4758 1.4820 1.4859 1.4875 1.4868 1.4838 1.4785 1.4709 1.4611 1.4489 1.4362 1.4047 1.5244 
-1.3164 -1.2992 -1.2799 -1.2585 -1.2351 -1.2097 -1.1822 -1.1528 -1.1215 -1.0883 -1.0533 -1.0164 -0.9779 -0.9376 -0.8957 -0.8522 -0.8073 -0.7608 -0.7130 -0.6639 -0.6135 -0.5620 -0.5093 -0.4557 -0.4011 -0.3457 -0.2895 -0.2326 -0.1750 -0.1169 -0.0585 0.0003 0.0591 0.1178 0.1765 0.2348 0.2928 0.3503 0.4073 0.4637 0.5193 0.5742 0.6281 0.6811 0.7331 0.7839 0.8335 0.8818 0.9288 0.9743 1.0183 1.0608 1.1016 1.1407 1.1781 1.2136 1.2473 1.2790 1.3088 1.3366 1.3623 1.3859 1.4073 1.4266 1.4437 1.4586 1.4712 1.4816 1.4896 1.4954 1.4988 1.5000 1.4988 1.4954 1.4896 1.4815 1.4710 1.4600 1.4298 1.5538 
-1.3405 -1.3248 -1.3070 -1.2871 -1.2651 -1.2410 -1.2149 -1.1868 -1.1568 -1.1248 -1.0909 -1.0551 -1.0176 -0.9783 -0.9374 -0.8948 -0.8506 -0.8049 -0.7578 -0.7093 -0.6595 -0.6084 -0.5562 -0.5029 -0.4486 -0.3934 -0.3373 -0.2805 -0.2230 -0.1648 -0.1061 -0.0471 0.0121 0.0714 0.1307 0.1897 0.2485 0.3069 0.3648 0.4221 0.4788 0.5348 0.5899 0.6441 0.6974 0.7495 0.8005 0.8503 0.8987 0.9458 0.9914 1.0355 1.0780 1.1188 1.1579 1.1952 1.2307 1.2642 1.2959 1.3255 1.3531 1.3786 1.4019 1.4231 1.4421 1.4589 1.4735 1.4857 1.4957 1.5034 1.5087 1.5118 1.5124 1.5108 1.5068 1.5006 1.4918 1.4826 1.4538 1.5820 
-1.3635 -1.3494 -1.3331 -1.3147 -1.2941 -1.2715 -1.2468 -1.2200 -1.1913 -1.1605 -1.1278 -1.0933 -1.0568 -1.0186 -0.9786 -0.9370 -0.8937 -0.8488 -0.8024 -0.7546 -0.7054 -0.6549 -0.6031 -0.5502 -0.4963 -0.4413 -0.3854 -0.3287 -0.2713 -0.2131 -0.1544 -0.0951 -0.0356 0.0242 0.0840 0.1437 0.2032 0.2623 0.3211 0.3794 0.4371 0.4941 0.5504 0.6058 0.6603 0.7137 0.7661 0.8173 0.8672 0.9158 0.9629 1.0086 1.0527 1.0952 1.1361 1.1751 1.2124 1.2478 1.2812 1.3127 1.3422 1.3696 1.3948 1.4180 1.4389 1.4576 1.4741 1.4883 1.5002 1.5098 1.5171 1.5220 1.5246 1.5248 1.5227 1.5182 1.5112 1.5038 1.4765 1.6088 
-1.3853 -1.3728 -1.3581 -1.3412 -1.3222 -1.3010 -1.2777 -1.2524 -1.2249 -1.1955 -1.1641 -1.1307 -1.0954 -1.0583 -1.0194 -0.9787 -0.9363 -0.8923 -0.8467 -0.7996 -0.7511 -0.7012 -0.6500 -0.5976 -0.5440 -0.4894 -0.4338 -0.3773 -0.3199 -0.2619 -0.2031 -0.1437 -0.0839 -0.0238 0.0364 0.0967 0.1569 0.2168 0.2764 0.3355 0.3942 0.4522 0.5096 0.5661 0.6218 0.6765 0.7302 0.7828 0.8341 0.8842 0.9329 0.9802 1.0259 1.0701 1.1126 1.1534 1.1924 1.2296 1.2649 1.2982 1.3296 1.3589 1.3861 1.4111 1.4340 1.4547 1.4731 1.4892 1.5031 1.5146 1.5238 1.5307 1.5352 1.5373 1.5371 1.5345 1.5293 1.5237 1.4979 1.6342 
-1.4059 -1.3950 -1.3819 -1.3666 -1.3491 -1.3295 -1.3077 -1.2838 -1.2578 -1.2297 -1.1995 -1.1674 -1.1334 -1.0974 -1.0596 -1.0199 -0.9785 -0.9355 -0.8907 -0.8445 -0.7967 -0.7474 -0.6968 -0.6450 -0.5919 -0.5376 -0.4823 -0.4260 -0.3689 -0.3109 -0.2522 -0.1928 -0.1329 -0.0725 -0.0119 0.0489 0.1097 0.1703 0.2306 0.2906 0.3502 0.4092 0.4675 0.5252 0.5820 0.6380 0.6930 0.7469 0.7996 0.8511 0.9013 0.9501 0.9975 1.0433 1.0875 1.1300 1.1708 1.2098 1.2469 1.2821 1.3153 1.3465 1.3756 1.4025 1.4274 1.4500 1.4704 1.4885 1.5043 1.5178 1.5290 1.5378 1.5442 1.5483 1.5499 1.5492 1.5459 1.5422 1.5179 1.6582 
-1.4252 -1.4160 -1.4046 -1.3909 -1.3750 -1.3569 -1.3367 -1.3142 -1.2896 -1.2630 -1.2342 -1.2034 -1.1706 -1.1358 -1.0991 -1.0606 -1.0203 -0.9782 -0.9344 -0.8890 -0.8420 -0.7935 -0.7435 -0.6922 -0.6397 -0.5859 -0.5310 -0.4750 -0.4181 -0.3603 -0.3017 -0.2423 -0.1823 -0.1218 -0.0609 0.0003 0.0616 0.1228 0.1838 0.2446 0.3050 0.3649 0.4243 0.4830 0.5410 0.5981 0.6543 0.7095 0.7636 0.8165 0.8682 0.9185 0.9675 1.0149 1.0607 1.1050 1.1475 1.1882 1.2272 1.2642 1.2993 1.3323 1.3634 1.3923 1.4190 1.4436 1.4660 1.4861 1.5039 1.5194 1.5325 1.5433 1.5517 1.5577 1.5613 1.5625 1.5611 1.5593 1.5366 1.6808 
-1.4433 -1.4358 -1.4260 -1.4140 -1.3998 -1.3833 -1.3646 -1.3437 -1.3206 -1.2953 -1.2680 -1.2385 -1.2070 -1.1735 -1.1381 -1.1007 -1.0615 -1.0204 -0.9776 -0.9331 -0.8869 -0.8392 -0.7900 -0.7394 -0.6874 -0.6341 -0.5797 -0.5241 -0.4674 -0.4099 -0.3514 -0.2922 -0.2322 -0.1716 -0.1105 -0.0490 0.0126 0.0744 0.1361 0.1976 0.2588 0.3196 0.3799 0.4396 0.4986 0.5569 0.6143 0.6708 0.7262 0.7805 0.8336 0.8854 0.9359 0.9849 1.0324 1.0783 1.1225 1.1650 1.2057 1.2446 1.2815 1.3165 1.3494 1.3803 1.4090 1.4355 1.4599 1.4819 1.5017 1.5192 1.5344 1.5471 1.5575 1.5655 1.5711 1.5742 1.5748 1.5749 1.5539 1.7018 
-1.4600 -1.4543 -1.4462 -1.4359 -1.4233 -1.4085 -1.3914 -1.3720 -1.3505 -1.3267 -1.3008 -1.2728 -1.2427 -1.2105 -1.1763 -1.1401 -1.1020 -1.0621 -1.0203 -0.9768 -0.9316 -0.8847 -0.8363 -0.7864 -0.7350 -0.6823 -0.6284 -0.5732 -0.5170 -0.4597 -0.4014 -0.3424 -0.2825 -0.2219 -0.1607 -0.0990 -0.0370 0.0252 0.0874 0.1496 0.2115 0.2731 0.3343 0.3950 0.4550 0.5144 0.5730 0.6306 0.6873 0.7430 0.7975 0.8508 0.9027 0.9533 1.0024 1.0500 1.0959 1.1401 1.1826 1.2233 1.2621 1.2989 1.3337 1.3665 1.3972 1.4257 1.4520 1.4761 1.4979 1.5174 1.5345 1.5493 1.5617 1.5717 1.5792 1.5844 1.5869 1.5890 1.5697 1.7212 
-1.4754 -1.4714 -1.4651 -1.4566 -1.4457 -1.4325 -1.4170 -1.3993 -1.3793 -1.3571 -1.3327 -1.3062 -1.2774 -1.2466 -1.2137 -1.1788 -1.1420 -1.1032 -1.0625 -1.0200 -0.9758 -0.9298 -0.8823 -0.8331 -0.7825 -0.7305 -0.6771 -0.6224 -0.5666 -0.5096 -0.4517 -0.3928 -0.3331 -0.2726 -0.2114 -0.1496 -0.0873 -0.0248 0.0380 0.1007 0.1633 0.2256 0.2876 0.3492 0.4102 0.4706 0.5303 0.5892 0.6471 0.7041 0.7599 0.8146 0.8681 0.9202 0.9708 1.0200 1.0676 1.1136 1.1578 1.2003 1.2409 1.2796 1.3163 1.3510 1.3836 1.4141 1.4424 1.4685 1.4923 1.5138 1.5330 1.5498 1.5642 1.5762 1.5858 1.5929 1.5974 1.6015 1.5839 1.7390 
-1.4894 -1.4872 -1.4827 -1.4759 -1.4667 -1.4553 -1.4415 -1.4254 -1.4071 -1.3865 -1.3636 -1.3385 -1.3113 -1.2819 -1.2504 -1.2168 -1.1812 -1.1436 -1.1041 -1.0627 -1.0195 -0.9745 -0.9279 -0.8796 -0.8297 -0.7784 -0.7256 -0.6715 -0.6162 -0.5597 -0.5021 -0.4435 -0.3839 -0.3236 -0.2624 -0.2006 -0.1382 -0.0754 -0.0123 0.0509 0.1141 0.1771 0.2399 0.3023 0.3643 0.4257 0.4864 0.5464 0.6055 0.6637 0.7209 0.7770 0.8319 0.8855 0.9377 0.9885 1.0377 1.0854 1.1313 1.1756 1.2180 1.2586 1.2972 1.3338 1.3683 1.4008 1.4310 1.4591 1.4849 1.5085 1.5297 1.5485 1.5650 1.5790 1.5906 1.5998 1.6063 1.6124 1.5967 1.7552 
-1.5020 -1.5016 -1.4989 -1.4939 -1.4865 -1.4768 -1.4647 -1.4504 -1.4337 -1.4147 -1.3934 -1.3699 -1.3442 -1.3162 -1.2861 -1.2539 -1.2197 -1.1833 -1.1450 -1.1048 -1.0627 -1.0187 -0.9731 -0.9257 -0.8767 -0.8261 -0.7741 -0.7206 -0.6658 -0.6098 -0.5526 -0.4943 -0.4350 -0.3748 -0.3138 -0.2521 -0.1896 -0.1267 -0.0633 0.0003 0.0640 0.1277 0.1912 0.2544 0.3172 0.3795 0.4413 0.5023 0.5626 0.6220 0.6805 0.7379 0.7942 0.8492 0.9030 0.9553 1.0062 1.0555 1.1032 1.1492 1.1934 1.2358 1.2763 1.3148 1.3512 1.3856 1.4179 1.4480 1.4758 1.5014 1.5246 1.5455 1.5640 1.5801 1.5938 1.6050 1.6136 1.6217 1.6078 1.7696 
-1.5131 -1.5146 -1.5137 -1.5105 -1.5049 -1.4970 -1.4867 -1.4740 -1.4591 -1.4417 -1.4221 -1.4002 -1.3760 -1.3496 -1.3210 -1.2902 -1.2573 -1.2223 -1.1853 -1.1462 -1.1053 -1.0624 -1.0178 -0.9714 -0.9233 -0.8735 -0.8222 -0.7695 -0.7153 -0.6598 -0.6031 -0.5452 -0.4863 -0.4263 -0.3655 -0.3039 -0.2415 -0.1785 -0.1149 -0.0510 0.0132 0.0774 0.1415 0.2054 0.2690 0.3323 0.3949 0.4570 0.5184 0.5790 0.6387 0.6974 0.7550 0.8115 0.8667 0.9206 0.9730 1.0240 1.0734 1.1211 1.1671 1.2113 1.2536 1.2940 1.3324 1.3687 1.4030 1.4350 1.4649 1.4925 1.5178 1.5408 1.5613 1.5795 1.5952 1.6085 1.6191 1.6294 1.6174 1.7823 
-1.5227 -1.5261 -1.5271 -1.5257 -1.5220 -1.5158 -1.5073 -1.4965 -1.4832 -1.4676 -1.4497 -1.4294 -1.4068 -1.3820 -1.3549 -1.3256 -1.2941 -1.2605 -1.2247 -1.1870 -1.1472 -1.1056 -1.0620 -1.0166 -0.9695 -0.9206 -0.8702 -0.8182 -0.7647 -0.7098 -0.6536 -0.5962 -0.5377 -0.4780 -0.4174 -0.3560 -0.2937 -0.2307 -0.1670 -0.1029 -0.0384 0.0262 0.0909 0.1555 0.2199 0.2839 0.3475 0.4105 0.4730 0.5347 0.5955 0.6555 0.7144 0.7723 0.8289 0.8843 0.9383 0.9909 1.0419 1.0913 1.1391 1.1850 1.2292 1.2715 1.3118 1.3501 1.3863 1.4203 1.4522 1.4818 1.5092 1.5342 1.5569 1.5771 1.5949 1.6103 1.6230 1.6353 1.6253 1.7932 
-1.5308 -1.5361 -1.5389 -1.5395 -1.5376 -1.5333 -1.5266 -1.5175 -1.5061 -1.4922 -1.4760 -1.4574 -1.4365 -1.4132 -1.3877 -1.3599 -1.3299 -1.2977 -1.2634 -1.2270 -1.1885 -1.1480 -1.1056 -1.0613 -1.0152 -0.9673 -0.9178 -0.8666 -0.8139 -0.7597 -0.7041 -0.6472 -0.5891 -0.5299 -0.4696 -0.4083 -0.3462 -0.2833 -0.2197 -0.1554 -0.0907 -0.0257 0.0395 0.1046 0.1697 0.2345 0.2989 0.3629 0.4263 0.4890 0.5510 0.6122 0.6724 0.7316 0.7896 0.8465 0.9020 0.9561 1.0088 1.0599 1.1093 1.1571 1.2031 1.2472 1.2894 1.3296 1.3678 1.4038 1.4377 1.4694 1.4988 1.5258 1.5506 1.5729 1.5928 1.6103 1.6251 1.6396 1.6315 1.8023 
-1.5374 -1.5445 -1.5493 -1.5517 -1.5517 -1.5493 -1.5445 -1.5373 -1.5276 -1.5156 -1.5011 -1.4842 -1.4650 -1.4434 -1.4195 -1.3933 -1.3648 -1.3341 -1.3012 -1.2662 -1.2290 -1.1898 -1.1486 -1.1055 -1.0604 -1.0136 -0.9650 -0.9147 -0.8628 -0.8093 -0.7544 -0.6981 -0.6406 -0.5818 -0.5218 -0.4609 -0.3990 -0.3362 -0.2727 -0.2084 -0.1436 -0.0783 -0.0128 0.0529 0.1185 0.1840 0.2492 0.3141 0.3784 0.4422 0.5053 0.5676 0.6290 0.6895 0.7489 0.8071 0.8641 0.9198 0.9740 1.0268 1.0779 1.1274 1.1752 1.2212 1.2652 1.3073 1.3475 1.3855 1.4214 1.4551 1.4865 1.5157 1.5425 1.5669 1.5890 1.6086 1.6254 1.6420 1.6360 1.8096 
-1.5424 -1.5515 -1.5582 -1.5625 -1.5644 -1.5639 -1.5610 -1.5556 -1.5478 -1.5376 -1.5249 -1.5098 -1.4923 -1.4724 -1.4502 -1.4256 -1.3987 -1.3695 -1.3381 -1.3045 -1.2687 -1.2308 -1.1909 -1.1490 -1.1051 -1.0593 -1.0117 -0.9624 -0.9114 -0.8587 -0.8046 -0.7489 -0.6920 -0.6337 -0.5742 -0.5136 -0.4520 -0.3894 -0.3260 -0.2618 -0.1970 -0.1315 -0.0657 0.0004 0.0665 0.1326 0.1986 0.2642 0.3294 0.3941 0.4583 0.5217 0.5843 0.6460 0.7067 0.7663 0.8247 0.8819 0.9377 0.9921 1.0449 1.0961 1.1456 1.1934 1.2393 1.2833 1.3254 1.3653 1.4032 1.4389 1.4724 1.5037 1.5326 1.5591 1.5833 1.6050 1.6240 1.6427 1.6387 1.8149 
-1.5458 -1.5568 -1.5655 -1.5717 -1.5756 -1.5770 -1.5760 -1.5725 -1.5666 -1.5582 -1.5473 -1.5341 -1.5183 -1.5002 -1.4797 -1.4567 -1.4315 -1.4039 -1.3740 -1.3419 -1.3076 -1.2711 -1.2325 -1.1918 -1.1491 -1.1045 -1.0580 -1.0097 -0.9596 -0.9078 -0.8545 -0.7996 -0.7432 -0.6855 -0.6265 -0.5664 -0.5051 -0.4428 -0.3796 -0.3156 -0.2508 -0.1853 -0.1193 -0.0529 0.0137 0.0803 0.1469 0.2133 0.2793 0.3450 0.4100 0.4745 0.5382 0.6011 0.6631 0.7240 0.7838 0.8425 0.8998 0.9557 1.0102 1.0631 1.1143 1.1639 1.2116 1.2575 1.3015 1.3434 1.3833 1.4210 1.4565 1.4898 1.5208 1.5495 1.5757 1.5996 1.6207 1.6416 1.6397 1.8183 
-1.5475 -1.5605 -1.5712 -1.5794 -1.5852 -1.5886 -1.5895 -1.5879 -1.5839 -1.5774 -1.5684 -1.5570 -1.5431 -1.5267 -1.5079 -1.4867 -1.4631 -1.4372 -1.4089 -1.3783 -1.3455 -1.3104 -1.2732 -1.2339 -1.1925 -1.1490 -1.1037 -1.0564 -1.0074 -0.9565 -0.9041 -0.8500 -0.7944 -0.7373 -0.6789 -0.6192 -0.5583 -0.4964 -0.4334 -0.3696 -0.3049 -0.2395 -0.1734 -0.1068 -0.0399 0.0272 0.0944 0.1614 0.2282 0.2947 0.3607 0.4261 0.4909 0.5549 0.6181 0.6803 0.7415 0.8015 0.8603 0.9178 0.9738 1.0284 1.0814 1.1327 1.1822 1.2299 1.2758 1.3196 1.3615 1.4012 1.4388 1.4741 1.5072 1.5380 1.5663 1.5923 1.6156 1.6387 1.6389 1.8198 
-1.5477 -1.5626 -1.5752 -1.5854 -1.5932 -1.5986 -1.6014 -1.6018 -1.5998 -1.5952 -1.5881 -1.5785 -1.5665 -1.5520 -1.5350 -1.5155 -1.4936 -1.4694 -1.4427 -1.4137 -1.3824 -1.3489 -1.3131 -1.2751 -1.2351 -1.1929 -1.1487 -1.1026 -1.0546 -1.0048 -0.9533 -0.9001 -0.8452 -0.7889 -0.7311 -0.6720 -0.6116 -0.5501 -0.4875 -0.4239 -0.3593 -0.2940 -0.2279 -0.1613 -0.0941 -0.0267 0.0410 0.1086 0.1761 0.2433 0.3101 0.3765 0.4423 0.5074 0.5718 0.6352 0.6977 0.7591 0.8193 0.8783 0.9359 0.9921 1.0467 1.0997 1.1511 1.2006 1.2483 1.2941 1.3379 1.3796 1.4192 1.4566 1.4917 1.5246 1.5551 1.5832 1.6087 1.6339 1.6362 1.8192 
-1.5461 -1.5631 -1.5777 -1.5899 -1.5996 -1.6070 -1.6118 -1.6142 -1.6141 -1.6115 -1.6063 -1.5987 -1.5885 -1.5758 -1.5607 -1.5430 -1.5229 -1.5004 -1.4754 -1.4481 -1.4184 -1.3863 -1.3521 -1.3155 -1.2768 -1.2360 -1.1931 -1.1482 -1.1014 -1.0526 -1.0021 -0.9498 -0.8958 -0.8403 -0.7832 -0.7247 -0.6649 -0.6038 -0.5416 -0.4783 -0.4140 -0.3489 -0.2829 -0.2162 -0.1489 -0.0812 -0.0132 0.0549 0.1230 0.1909 0.2586 0.3258 0.3926 0.4587 0.5241 0.5888 0.6525 0.7152 0.7768 0.8373 0.8964 0.9541 1.0104 1.0651 1.1182 1.1695 1.2191 1.2667 1.3125 1.3561 1.3977 1.4372 1.4744 1.5094 1.5420 1.5723 1.5999 1.6272 1.6318 1.8167 
-1.5429 -1.5619 -1.5785 -1.5927 -1.6044 -1.6138 -1.6206 -1.6250 -1.6269 -1.6262 -1.6230 -1.6173 -1.6091 -1.5983 -1.5850 -1.5692 -1.5509 -1.5301 -1.5069 -1.4813 -1.4532 -1.4228 -1.3901 -1.3550 -1.3178 -1.2784 -1.2368 -1.1932 -1.1475 -1.0999 -1.0504 -0.9991 -0.9461 -0.8914 -0.8351 -0.7773 -0.7181 -0.6576 -0.5958 -0.5329 -0.4689 -0.4040 -0.3382 -0.2716 -0.2043 -0.1364 -0.0681 0.0004 0.0690 0.1376 0.2059 0.2740 0.3416 0.4088 0.4753 0.5410 0.6059 0.6699 0.7329 0.7947 0.8553 0.9146 0.9724 1.0288 1.0836 1.1367 1.1881 1.2376 1.2852 1.3309 1.3744 1.4159 1.4552 1.4922 1.5270 1.5594 1.5891 1.6187 1.6254 1.8121 
-1.5380 -1.5590 -1.5776 -1.5938 -1.6076 -1.6189 -1.6278 -1.6342 -1.6381 -1.6394 -1.6382 -1.6345 -1.6282 -1.6194 -1.6080 -1.5941 -1.5776 -1.5587 -1.5372 -1.5133 -1.4869 -1.4582 -1.4270 -1.3936 -1.3578 -1.3198 -1.2796 -1.2373 -1.1929 -1.1465 -1.0982 -1.0480 -0.9959 -0.9421 -0.8867 -0.8297 -0.7712 -0.7112 -0.6500 -0.5875 -0.5239 -0.4593 -0.3937 -0.3272 -0.2600 -0.1921 -0.1237 -0.0548 0.0142 0.0833 0.1523 0.2211 0.2896 0.3577 0.4251 0.4920 0.5580 0.6232 0.6875 0.7507 0.8127 0.8735 0.9329 0.9909 1.0473 1.1022 1.1553 1.2067 1.2562 1.3038 1.3493 1.3928 1.4341 1.4732 1.5101 1.5446 1.5765 1.6083 1.6172 1.8055 
-1.5314 -1.5544 -1.5750 -1.5932 -1.6090 -1.6224 -1.6333 -1.6418 -1.6477 -1.6511 -1.6519 -1.6501 -1.6458 -1.6390 -1.6295 -1.6175 -1.6030 -1.5859 -1.5662 -1.5441 -1.5195 -1.4924 -1.4629 -1.4311 -1.3969 -1.3604 -1.3217 -1.2807 -1.2377 -1.1925 -1.1454 -1.0963 -1.0453 -0.9925 -0.9379 -0.8818 -0.8240 -0.7648 -0.7041 -0.6422 -0.5790 -0.5147 -0.4494 -0.3832 -0.3161 -0.2482 -0.1797 -0.1107 -0.0413 0.0282 0.0978 0.1673 0.2365 0.3054 0.3738 0.4417 0.5088 0.5752 0.6407 0.7052 0.7686 0.8308 0.8917 0.9513 1.0094 1.0659 1.1208 1.1740 1.2254 1.2748 1.3224 1.3678 1.4112 1.4524 1.4913 1.5280 1.5620 1.5959 1.6072 1.7968 
-1.5231 -1.5480 -1.5706 -1.5909 -1.6088 -1.6242 -1.6372 -1.6477 -1.6556 -1.6611 -1.6639 -1.6642 -1.6619 -1.6571 -1.6496 -1.6395 -1.6269 -1.6117 -1.5939 -1.5736 -1.5508 -1.5255 -1.4977 -1.4675 -1.4349 -1.4000 -1.3628 -1.3233 -1.2816 -1.2378 -1.1919 -1.1440 -1.0941 -1.0423 -0.9888 -0.9335 -0.8766 -0.8181 -0.7582 -0.6968 -0.6342 -0.5703 -0.5053 -0.4394 -0.3725 -0.3047 -0.2362 -0.1671 -0.0975 -0.0276 0.0425 0.1125 0.1825 0.2521 0.3214 0.3902 0.4584 0.5258 0.5925 0.6583 0.7230 0.7866 0.8490 0.9101 0.9698 1.0280 1.0846 1.1396 1.1928 1.2441 1.2936 1.3410 1.3864 1.4296 1.4706 1.5094 1.5456 1.5817 1.5952 1.7860 
