-0.0398 0.0205 0.0932 0.0050 -0.0687 -0.1085 -0.0206 0.0600 0.1833 0.1417 -0.1338 -0.2317 -0.3015 0.0212 0.3286 0.3969 0.3694 -0.1670 -0.4834 -0.5718 
-0.0379 -0.0296 0.0793 0.0559 -0.0135 -0.1065 -0.0719 -0.0187 0.1180 0.2263 0.0118 -0.1284 -0.3373 -0.2022 0.1498 0.3160 0.5132 0.1609 -0.2736 -0.4834 
-0.0193 -0.0638 0.0350 0.0721 0.0469 -0.0678 -0.0878 -0.0760 0.0089 0.2245 0.1243 0.0165 -0.2512 -0.3400 -0.0491 0.1360 0.4879 0.4172 -0.0066 -0.2736 
0.0075 -0.0700 -0.0160 0.0491 0.0867 -0.0095 -0.0701 -0.0897 -0.0988 0.1482 0.1673 0.1412 -0.0804 -0.3564 -0.2008 -0.0738 0.3109 0.5304 0.2390 -0.0066 
0.0313 -0.0491 -0.0498 0.0008 0.0893 0.0463 -0.0333 -0.0576 -0.1648 0.0347 0.1365 0.1960 0.1100 -0.2580 -0.2614 -0.2378 0.0473 0.4756 0.3937 0.2390 
0.0438 -0.0135 -0.0528 -0.0484 0.0543 0.0811 0.0031 0.0030 -0.1685 -0.0708 0.0575 0.1626 0.2511 -0.0890 -0.2228 -0.3018 -0.2117 0.2803 0.4183 0.3937 
0.0426 0.0197 -0.0270 -0.0745 -0.0037 0.0860 0.0229 0.0648 -0.1142 -0.1333 -0.0276 0.0592 0.2957 0.0875 -0.1127 -0.2503 -0.3812 0.0150 0.3150 0.4183 
0.0312 0.0374 0.0122 -0.0644 -0.0616 0.0644 0.0198 0.1014 -0.0263 -0.1398 -0.0804 -0.0684 0.2340 0.2121 0.0194 -0.1107 -0.4102 -0.2313 0.1251 0.3150 
0.0165 0.0357 0.0440 -0.0213 -0.0974 0.0289 -0.0014 0.0980 0.0616 -0.1003 -0.0815 -0.1665 0.0947 0.2495 0.1220 0.0592 -0.2980 -0.3809 -0.0854 0.1251 
0.0052 0.0208 0.0521 0.0372 -0.0991 -0.0046 -0.0274 0.0559 0.1205 -0.0402 -0.0372 -0.1957 -0.0673 0.1984 0.1610 0.1940 -0.0928 -0.3923 -0.2479 -0.0854 
0.0001 0.0050 0.0323 0.0876 -0.0684 -0.0241 -0.0424 -0.0092 0.1352 0.0132 0.0258 -0.1459 -0.1929 0.0881 0.1304 0.2452 0.1281 -0.2728 -0.3143 -0.2479 
-0.0008 -0.0004 -0.0063 0.1102 -0.0188 -0.0259 -0.0359 -0.0735 0.1076 0.0419 0.0738 -0.0393 -0.2406 -0.0352 0.0522 0.1989 0.2861 -0.0729 -0.2710 -0.3143 
-0.0026 0.0094 -0.0460 0.0973 0.0309 -0.0150 -0.0066 -0.1141 0.0532 0.0427 0.0826 0.0801 -0.2001 -0.1266 -0.0357 0.0790 0.3297 0.1328 -0.1420 -0.2710 
